Tweet Content,Date,User,Source,Tweet ID,Tweet URL
"essa quarentena tem me feito muito bem, dei vários saltos quânticos... já que não podemos querer mudar o mundo externo sem antes mudar o interno, tenho repensado muitas coisas",2020-07-13 23:59:28,brendezz,Twitter for iPhone,1282827011862474755,https://twitter.com/statuses/1282827011862474755
Deixei o meu crescer foi muito na quarentena kkkkkk https://t.co/hoHqNSUDlu,2020-07-13 23:59:27,labiosyongguk,Twitter for Android,1282827011254345732,https://twitter.com/statuses/1282827011254345732
@anbruna1 KKKKKKKKKKKK QUARENTENA DIA ????? E FIZ UMA SUPOSIÇÃO QUE ERA SEU ANIVERSÁRIO E CARREGUEI ELA ATE O FIM DO DIA KKKKKKKKKKKKKK,2020-07-13 23:59:27,DingousII,Twitter for Android,1282827011229179908,https://twitter.com/statuses/1282827011229179908
"QUARENTENA 

Dia 121: a cada dia que passa a vida fica 19482959299492949294949284828483928483848392995929483838583858184810405872929568882 vezes mais difícil",2020-07-13 23:59:27,laidyaneeveliin,Twitter for iPhone,1282827009354276866,https://twitter.com/statuses/1282827009354276866
visita reclamando que o pessoal não tá ficando de quarentena da vontade de dar só um soco de verdade,2020-07-13 23:59:27,carolvituriano,Twitter for Android,1282827008959971328,https://twitter.com/statuses/1282827008959971328
@_rafaelazani_ vo t amassa por tá furando a quarentena pá tira fotinha,2020-07-13 23:59:26,trabaioso,Twitter for iPhone,1282827006795816961,https://twitter.com/statuses/1282827006795816961
A Katy tá servindoooo grávida e na quarentena,2020-07-13 23:59:26,walkingoncats,Twitter for iPhone,1282827003377315840,https://twitter.com/statuses/1282827003377315840
"meu deus que saudade me deu de rbd, nem acredito que já faz 16 fucking anos... old que vou assistir tudo de novo pela milésima vez e vamos de aproveitar a quarentena pra isso 😍",2020-07-13 23:59:25,mariagabrriela,Twitter for iPhone,1282827003067080705,https://twitter.com/statuses/1282827003067080705
"@rafafazzi Conheci agr na quarentena, vale a pena!",2020-07-13 23:59:24,thiago_veiga,Twitter for Android,1282826995261464576,https://twitter.com/statuses/1282826995261464576
uma das coisas q eu mais tenho sentido falta nessa quarentena é de dirigir todos os dias. sério eu amo sensação de liberdade,2020-07-13 23:59:21,manukita__,Twitter for iPhone,1282826985601929222,https://twitter.com/statuses/1282826985601929222
@eriicpessoa Comprei um lápis de cor. Agora só vou pintar quando a quarentena acabar,2020-07-13 23:59:21,donaquixabina,Twitter for Android,1282826983295025153,https://twitter.com/statuses/1282826983295025153
Infelizmente vou ter que aposentar meu casaco quando a quarentena acabar,2020-07-13 23:59:21,antigoPic,Twitter for Android,1282826983152508928,https://twitter.com/statuses/1282826983152508928
Se eu tivesse começado isso no começo da quarentena mds 🥺,2020-07-13 23:59:20,AndersonAlvees2,Twitter for iPhone,1282826979574788096,https://twitter.com/statuses/1282826979574788096
""" UTIs dos hospitais de Blumenau chegam a 81% pelo covid-19""

sou testemunha ocular que a quarentena na cidade não durou + q 1 semana e meia, os casos diários de infectados a cada mês triplicaram, ou seja,  pela lógica sustentada pelo Osmar terra deveríamos estar abaixo disso 🤷‍♂️",2020-07-13 23:59:20,belbartok,Twitter for Android,1282826979352424448,https://twitter.com/statuses/1282826979352424448
"no início da quarentena eu tava fazendo todos os deveres certinho, agora é só o que vale ponto e olhe lá, só ladeira a baixo",2020-07-13 23:59:19,stella_ganem,Twitter for iPhone,1282826974105415682,https://twitter.com/statuses/1282826974105415682
"Meu lindo Lomotif rapidíssimo só pra mostrar meu cabelo. O que eu não cortei, pintei e raspei a vida inteira fiz em duas semanas de quarentena. https://t.co/tuPhvRWc65",2020-07-13 23:59:19,1z4b30,Twitter for iPhone,1282826973883043840,https://twitter.com/statuses/1282826973883043840
"PARA PASSAR O TEMPO:

😬 replay
🙊 Nan
🤪 solteiro
🤯 ...
👩🏻‍🤝‍👨🏽 ser pedido (a carência da quarentena KKKKK)
🐮 Depende 
♌️ Virgem, Leão e Escorpião nas duas opções
🙈 K T F
💔 Não
🎉 Droga é o amor
🙃 Sim
😋 Tlvz
🔞 Já faz 84 anos
🤢 Engenharia
🔒 @ingridm2019 

FAV QUE EU MANDO",2020-07-13 23:59:18,rascunhodcapeta,Twitter for Android,1282826971626590208,https://twitter.com/statuses/1282826971626590208
Tô esperando só o perdido que vamos dar na quarentena pq eu tlgd que vc quer e eu TB,2020-07-13 23:59:18,Victinhoaugu,Twitter for Android,1282826971274194944,https://twitter.com/statuses/1282826971274194944
"Pra mim, uma pessoa que em plena quarentena se diz muito “ocupada” e sem tempo pra responder uma porcaria de msg, é porque tá desinteressada dms e não tem coragem o suficiente pra falar que não quer nada",2020-07-13 23:59:18,AnaMullaly,Twitter for iPhone,1282826970276003846,https://twitter.com/statuses/1282826970276003846
Que engraçado “ eu não furo a quarentena” e tá aí postando esse tipo de coisa,2020-07-13 23:59:17,_VinneRocha,Twitter for iPhone,1282826968283611140,https://twitter.com/statuses/1282826968283611140
uma coisa boa do ócio da quarentena: me pensar e concluir sobre o que eu realmente quero pro futuro profissionalmente,2020-07-13 23:59:17,prazertoco,Twitter for iPhone,1282826965989367809,https://twitter.com/statuses/1282826965989367809
Vontade de ficar com uma certa pessoa específica mas essa quarentena não ajuda em nada,2020-07-13 23:59:16,HeloisaMaximia2,Twitter for Android,1282826964391407616,https://twitter.com/statuses/1282826964391407616
"Quarentena indo embora, baile voltando e relacionamentos acabando KKKK",2020-07-13 23:59:16,FhRodriguess,Twitter for iPhone,1282826963850338304,https://twitter.com/statuses/1282826963850338304
prioridades: assistindo um monte de vídeo sobre ansiedade de separação em cães pra me preparar pra quando a quarentena acabar,2020-07-13 23:59:16,gaiab3l,Twitter for Android,1282826963799900162,https://twitter.com/statuses/1282826963799900162
Depois que a quarentena passar espero poder ver Gilberto Gil tocando junto  com BaianaSystem pois muito bom esse ao vivo 😭,2020-07-13 23:59:09,EmiMancilha,Twitter for Android,1282826934230102016,https://twitter.com/statuses/1282826934230102016
Ei a gente vai ter que começar a oferecer coisa boa o povo de lá tá oferecendo nudes como pode ein? @lilliangoes  disse que quem curtir vai treps pós quarentena 🙏🏾,2020-07-13 23:59:09,JohanaPftMara,Twitter for iPhone,1282826933680721921,https://twitter.com/statuses/1282826933680721921
Mó bad essa quarentena 😪,2020-07-13 23:59:08,bellcitou,Twitter for iPhone,1282826930916675584,https://twitter.com/statuses/1282826930916675584
a melhor notícia da quarentena https://t.co/jR1eatxSQe,2020-07-13 23:59:07,digo_souzaa,Twitter for iPhone,1282826927536046085,https://twitter.com/statuses/1282826927536046085
@irowmans sim pois não tenho para onde ir mesmo que quisesse furar a quarentena,2020-07-13 23:59:07,geisinhx,Twitter for Android,1282826927032741895,https://twitter.com/statuses/1282826927032741895
https://t.co/b2vncfjyTL é meninas 4 meses de quarentena ja to assim,2020-07-13 23:59:06,Nidemigod,Twitter Web App,1282826921961762816,https://twitter.com/statuses/1282826921961762816
Essa quarentena tem me deixado viciado em publicar tweet e mandar foto nos melhores amigos do insta,2020-07-13 23:59:06,PedroBrunel,Twitter Web App,1282826921278156801,https://twitter.com/statuses/1282826921278156801
Porréssa só eu que to em quarentena ainda,2020-07-13 23:59:03,rafael_queirozx,Twitter for iPhone,1282826907122388992,https://twitter.com/statuses/1282826907122388992
minha e mãe e minha tia quereno faze o cabelo em plena quarentena eh mole,2020-07-13 23:59:02,loveliasn,Twitter for Android,1282826903402024965,https://twitter.com/statuses/1282826903402024965
"Mano parem de ser chatos, ficar militando, cancelando, gastando saliva com quem fura quarentena não adianta! Não existe empatia forçada, ou tem ou não tem.. cada um sabe onde o calo aperta e segue a vida. Quer ficar quarentenado fica, quer sair fodasse e tá tudo certo!",2020-07-13 23:59:01,PirigueteSul,Twitter for Android,1282826901325742081,https://twitter.com/statuses/1282826901325742081
Cada vez mais feliz com certos distanciamentos que a quarentena me proporcionou.,2020-07-13 23:58:59,ThaisPaulina,Twitter for Android,1282826892454834176,https://twitter.com/statuses/1282826892454834176
@bxa_dxorcx Bora tomar uma depois da quarentena,2020-07-13 23:58:59,sufiadaputaa,Twitter for Android,1282826890164699136,https://twitter.com/statuses/1282826890164699136
"Tava morrendo nos 2 primeiros km, essa quarentena me deixou na merda",2020-07-13 23:58:57,andre_luizzxd,Twitter for Android,1282826881973334017,https://twitter.com/statuses/1282826881973334017
"quando duas pessoas que estão de quarentena se pegam, isso não é furar a quarentena, né????",2020-07-13 23:58:56,andreydlaia,Twitter for Android,1282826880979275776,https://twitter.com/statuses/1282826880979275776
"Nunca fui uma pessoa de deitar cedo e acordar cedo, acho que a quarentena me mudou muito",2020-07-13 23:58:54,daisybranquinho,Twitter for iPhone,1282826871919513600,https://twitter.com/statuses/1282826871919513600
@JorgeValter51 A carinha de quem está furando a quarentena 😴,2020-07-13 23:58:53,IasOliveira00,Twitter for Android,1282826867758772225,https://twitter.com/statuses/1282826867758772225
"a katy entregando um performance video que podia muito bem o mv mesmo em quarentena e grávida, a surra nas cantoras que só ficam na frente de uma tela verde só dançando https://t.co/uXzSHNdS4p",2020-07-13 23:58:53,bioncegiselle,Twitter for Android,1282826866911580160,https://twitter.com/statuses/1282826866911580160
"Quem gostar de serie de suspense, assiti slasher! Tem na Netflix e eh super legalzinho pra matar tempo na quarentena",2020-07-13 23:58:52,vitoria_vallim,Twitter for iPhone,1282826862880624640,https://twitter.com/statuses/1282826862880624640
"Quarentena dia ?

status: com tesão e triste ao mesmo tempo.",2020-07-13 23:58:51,AlexMarlley,Twitter for Android,1282826857575067650,https://twitter.com/statuses/1282826857575067650
essa quarentena conseguiu acabar com minha saúde mental,2020-07-13 23:58:44,im_elisamaria,Twitter for Android,1282826827795488769,https://twitter.com/statuses/1282826827795488769
"É nada q o curso ta pedindo um video nosso fld como ta sendo nossa quarentena. 

Minha senhora, vai por mim, ce nn vai querer saber como ta sendo",2020-07-13 23:58:43,DISAkn,Twitter for Android,1282826824112844801,https://twitter.com/statuses/1282826824112844801
"Vai embora quarentena, eu quero viajar 😫",2020-07-13 23:58:42,Oopaa_cacheada,Twitter for iPhone,1282826820472180736,https://twitter.com/statuses/1282826820472180736
"EM PLENA PANDEMIA A PESSOA QUER ALUGAR CHÁCARA COM UM MONTE DE GENTE, ATÉ O FINAL DA QUARENTENA https://t.co/I0qA8KADSE",2020-07-13 23:58:41,ggiuzikahh,Twitter for Android,1282826816248598535,https://twitter.com/statuses/1282826816248598535
to passando a quarentena inteira comendo que porraaaaaa!!!!!!,2020-07-13 23:58:39,vminierkoo,Twitter for iPhone,1282826806228398080,https://twitter.com/statuses/1282826806228398080
"Quero ver as pessoas falando que a Katy Perrie ta fazendo tudo nessa quarentena. Aquela mulher é incansável, Smile é muito bommm!",2020-07-13 23:58:37,MariaaanaPS,Twitter for Android,1282826798728871937,https://twitter.com/statuses/1282826798728871937
Deus está vendo você julgando quem está fazendo rolê na quarentena e aparecendo nos rolezinho 🥵,2020-07-13 23:58:36,papriscilabraga,Twitter for iPhone,1282826797458108416,https://twitter.com/statuses/1282826797458108416
"Vcs tem idéia da falta que dançar tá fazendo nessa quarentena, que ouço umas músicas e bate aquele arrepio e o olho ja enche na hora❤
A saudade tá ficando foda...",2020-07-13 23:58:36,BriaoLauren,Twitter for Android,1282826796233297921,https://twitter.com/statuses/1282826796233297921
"@Ferreir4Wil KKKKKKKKKKKKK eh ne, alguem tava de ""quarentena"" rs",2020-07-13 23:58:35,ellypvnn,Twitter for Android,1282826790923390977,https://twitter.com/statuses/1282826790923390977
"@iwoosun Meu Ano de Descanso e Relaxamento. É muito gostosinho de ler, meu preferido da quarentena",2020-07-13 23:58:33,freaksngeekz,Twitter for Android,1282826784241745922,https://twitter.com/statuses/1282826784241745922
"Ai credo, quanto tempo eu não me sentia assim... Acho que desde que resolvi ""viver"" na quarentena. 
Hoje eu tô no fundo do poço, real.",2020-07-13 23:58:33,maggyatsuko,Twitter for Android,1282826782731907072,https://twitter.com/statuses/1282826782731907072
Preciso de pessoas com coragem o suficiente pra quando a quarentena acabar ir testar o Randonautica https://t.co/kSEOldCwf3,2020-07-13 23:58:33,ungraaateful,Twitter for Android,1282826781884649473,https://twitter.com/statuses/1282826781884649473
Hoje eu completei todos os surtos da quarentena,2020-07-13 23:58:33,rafaelaturchett,Twitter Web App,1282826781184200706,https://twitter.com/statuses/1282826781184200706
Eu percebi que virei uma velha nessa quarentena,2020-07-13 23:58:30,galxyeyes,Twitter for iPhone,1282826768802631680,https://twitter.com/statuses/1282826768802631680
"20:56
Deus me livre ter volta presencial agora... Preciso emagrecer os dez kg que a quarentena fez eu ganhar, antes de voltar! KKKKKKKK",2020-07-13 23:58:29,ratazanapetista,Twitter Web App,1282826765849812993,https://twitter.com/statuses/1282826765849812993
... Quarentena em Diário da Quarentena https://t.co/cZ1yl813gd,2020-07-13 23:58:29,AyaOficial_,Instagram,1282826765480497152,https://twitter.com/statuses/1282826765480497152
@bbrubsilveira Era mas agr na quarentena vc pode ser o dobro com a sua sugar mommy do ig KKKKK,2020-07-13 23:58:29,Medeiros_Mili,Twitter for iPhone,1282826765249978369,https://twitter.com/statuses/1282826765249978369
"As vezes parece surreal demais o quanto ela tá compartilhando e se entregando tanto mesmo com a barriga pra explodir de grávida, seriozao, um dos motivos do meu sorriso nessa quarentena",2020-07-13 23:58:28,katysclarity,Twitter for Android,1282826760933998594,https://twitter.com/statuses/1282826760933998594
"@xxxyrb Me manda, nunca pedi nada... preciso rir nessa quarentena kkkkkkk",2020-07-13 23:58:26,vitorsjoao,Twitter for iPhone,1282826753174634498,https://twitter.com/statuses/1282826753174634498
comecei a quarentena achando a Fiona Apple sem sal e agora é a cantora que eu mais ouço kkk queimei minha  língua bonito,2020-07-13 23:58:24,ciborgonauta,Twitter Web App,1282826744425099264,https://twitter.com/statuses/1282826744425099264
"Série da Netflix, ""Dating Around"" se tornou meu novo hobby pra ver pessoas tendo papo e se conhecendo em diferentes meios de idade/gênero/momento de vida, já que eu não tive um date sequer nos últimos dois anos, e independente de quarentena já tava esquecido no churrasco. https://t.co/lAgkNXNweU",2020-07-13 23:58:23,tonightastark,Twitter for iPhone,1282826743007543297,https://twitter.com/statuses/1282826743007543297
"@g1 Eu voto nesta Naja até pra presidente. Em um ato fez mais pelo meio ambiente do que o PR e o Salles no mandato inteiro. De quarentena ainda! Pode nomear as outras prós Ministérios também. Sou sua fã, cobrinha! #naja2022",2020-07-13 23:58:23,SimoneVissotto,Twitter for Android,1282826740734328832,https://twitter.com/statuses/1282826740734328832
"Obrigada quarentena, tudo o que eu não queria era emagrecer, e eu perdi 5 kg fazendo nada! 🤦‍♀️",2020-07-13 23:58:21,deby_schappo,Twitter for Android,1282826734493212672,https://twitter.com/statuses/1282826734493212672
Essa gente que começou a namorar no meio da pandemia.... Vou fingir que vcs não estavam furando a quarentena pra fuder tá bom lindos,2020-07-13 23:58:21,euupereira,Twitter for Android,1282826734308593666,https://twitter.com/statuses/1282826734308593666
"ultimamente eu to tão emotiva, eu choro umas 50x por dia vendo algum vídeo, filme, lendo livro, com mensagem, twitte 

a quarentena tá afetando meu cérebro",2020-07-13 23:58:20,Naty_27silva,Twitter for iPhone,1282826726943465477,https://twitter.com/statuses/1282826726943465477
"@geysafig Own amiga kkkkkkk
Amanhã eu vou sem falta. Essa quarentena me fez a terça virar o melhor dia pra iniciar as coisas kkkll",2020-07-13 23:58:19,Andria_Tavares,Twitter for Android,1282826725634736133,https://twitter.com/statuses/1282826725634736133
Nada pra fazer nessa quarentena,2020-07-13 23:58:17,kaioL___,Twitter for Android,1282826715195232256,https://twitter.com/statuses/1282826715195232256
Modern Family foi disparada uma das melhores descobertas de toda a quarentena. Matei a primeira temporada em poucos dias e fiquei feliz de ter mais 200 episódios pra continuar acompanhando rs,2020-07-13 23:58:17,rennanzen__,TweetDeck,1282826713844584448,https://twitter.com/statuses/1282826713844584448
Engordei 2kg na quarentena,2020-07-13 23:58:16,euandrecarneiro,Twitter for iPhone,1282826712628199426,https://twitter.com/statuses/1282826712628199426
"Tava pensando aqui o último show antes da quarentena que eu fui foi do Phill veras, depois estava programando ir para mais dois show até o meio do ano, chegamos no meio do ano né? Só queria umas caipifruta de festa",2020-07-13 23:58:16,CarlaValeria97,Twitter for Android,1282826711718133761,https://twitter.com/statuses/1282826711718133761
"Tava vendo umas bunda que apareceu aqui, bicho, vou ser obrigada a fazer agachamento todo dia até a quarentena acabar",2020-07-13 23:58:16,Anna_Fiedler,Twitter for Android,1282826710866694145,https://twitter.com/statuses/1282826710866694145
Tô revendo rebelde pela 3 vez nessa quarentena https://t.co/q9HMzq78JC,2020-07-13 23:58:15,emyviih_,Twitter for Android,1282826707473489920,https://twitter.com/statuses/1282826707473489920
"Vou começar um cronograma capilar na quarta, aí ai a quarentena",2020-07-13 23:58:14,camilaspirland1,Twitter for Android,1282826705162457088,https://twitter.com/statuses/1282826705162457088
"@ZxDanielzz Mais tocadas quarentena aí 
https://t.co/322e1abqIH",2020-07-13 23:58:13,Maicon_Guedes10,Twitter Web App,1282826699093291009,https://twitter.com/statuses/1282826699093291009
cortou o cabelo sozinha na quarentena = tem caráter https://t.co/PMQvSbZ3JK,2020-07-13 23:58:11,yasideia,Twitter for iPhone,1282826688884334593,https://twitter.com/statuses/1282826688884334593
"os caça vírus 

essa é minha mãe sobre quem ta furando a quarentena",2020-07-13 23:58:10,boteumacatu,Twitter Web App,1282826687605022720,https://twitter.com/statuses/1282826687605022720
@yaszmms Eu já tive 3 nessa quarentena,2020-07-13 23:58:09,Carangolass,Twitter for Android,1282826681774944257,https://twitter.com/statuses/1282826681774944257
a mulher grávida e em quarentena entregando estética e visuais incríveis socou alguns artistas preguiçosos https://t.co/M1bqdyLdBV,2020-07-13 23:58:07,itshinner,Twitter for Android,1282826674560696326,https://twitter.com/statuses/1282826674560696326
cortar o cabelo foi a unica coisa q vez eu me sentir bem comigo mesma uma vez durante essa quarentena toda,2020-07-13 23:58:06,luiizarrocha,Twitter for iPhone,1282826668579729411,https://twitter.com/statuses/1282826668579729411
@jaruzoon depois da quarentena vo faze 90,2020-07-13 23:58:04,toddyehmelhor,Twitter for iPhone,1282826662762156032,https://twitter.com/statuses/1282826662762156032
"@raahesposito acho que não tá nem perto, mas tem umas pessoas que nem de quarentena estão.. que ódio",2020-07-13 23:58:04,legionkirch,Twitter for Android,1282826660845441034,https://twitter.com/statuses/1282826660845441034
gente vou revelar uma coisa que aconteceu durante a quarentena: consegui perder 4kg,2020-07-13 23:58:03,caroljardims,Twitter Web App,1282826658001629188,https://twitter.com/statuses/1282826658001629188
@anaplrm ih menina até o fim da quarentena eu vou namorar tu vai vê,2020-07-13 23:58:03,MartiThainara,Twitter for iPhone,1282826657934520320,https://twitter.com/statuses/1282826657934520320
queria tanto ir pra sp mas eu ia me sentir pessima em furar a quarentena sem motivo urgente a,2020-07-13 23:58:02,rueldk,Twitter for Android,1282826654247788546,https://twitter.com/statuses/1282826654247788546
"Me diz quando essa quarentena acaba, eu vou matar o corona nem que seja na porrada.🤦🏽‍♀️🙆🏽‍♀️",2020-07-13 23:58:01,DixxViih3,Twitter for Android,1282826648967155712,https://twitter.com/statuses/1282826648967155712
"Quarentena não tá sendo tão ruim pra mim,  porque nesse período que estou vendo o quanto a minha evolução e o meu auto cuidado é importante e também tendo visão  de certas coisas e  afastar de tudo aquilo que não me agrega . E a real tudo tem seu tempo mesmo .",2020-07-13 23:58:00,teteuA7,Twitter for iPhone,1282826646458961920,https://twitter.com/statuses/1282826646458961920
as sapatao se iludindo na quarentena https://t.co/vTrgJKF5zd,2020-07-13 23:57:59,lrrolvr,Twitter for iPhone,1282826641161453569,https://twitter.com/statuses/1282826641161453569
"quarentena dia 118:

eu e minha namorada tamo usando metadinha de tokomaru e eu comecei a amar a kaede no mesmo nível da komaru https://t.co/CdAis5gwik",2020-07-13 23:57:58,joestar_fag,Twitter for Android,1282826634706456578,https://twitter.com/statuses/1282826634706456578
